date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:38:53	245064/245064	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Jan%202024%2004:22:20%20GMT	https://www.mammothtoken.xyz/	C:/My%20Web%20Sites/woooly/www.mammothtoken.xyz/index.html	(from )
11:38:53	67/67	---M--	200	added ('OK')	text/plain	date:Thu,%2025%20Jan%202024%2016:38:52%20GMT	https://www.mammothtoken.xyz/robots.txt		(from )
11:38:53	10045/10045	---M-Z	200	added ('OK')	text/css	etag:W/%2265b1b06f-273d%22	https://mammothtoken.xyz/wp-content/plugins/graphina-elementor-charts-and-graphs/elementor/css/graphina-charts-for-elementor-public.css?ver=1.8.8	C:/My%20Web%20Sites/woooly/mammothtoken.xyz/wp-content/plugins/graphina-elementor-charts-and-graphs/elementor/css/graphina-charts-for-elementor-public3cf4.css	(from https://www.mammothtoken.xyz/)
11:38:54	2556/2556	---M-Z	200	added ('OK')	text/css	etag:W/%2265b1b06f-9fc%22	https://mammothtoken.xyz/wp-content/plugins/graphina-elementor-charts-and-graphs/elementor/css/graphina-charts-for-elementor-pro.css?ver=1.8.8	C:/My%20Web%20Sites/woooly/mammothtoken.xyz/wp-content/plugins/graphina-elementor-charts-and-graphs/elementor/css/graphina-charts-for-elementor-pro3cf4.css	(from https://www.mammothtoken.xyz/)
11:38:54	117332/117332	---M-Z	200	added ('OK')	text/css	etag:W/%2265a70fbe-1ca54%22	https://mammothtoken.xyz/wp-content/plugins/elementor/assets/css/frontend-lite.min.css?ver=3.18.3	C:/My%20Web%20Sites/woooly/mammothtoken.xyz/wp-content/plugins/elementor/assets/css/frontend-lite.minf3b2.css	(from https://www.mammothtoken.xyz/)
11:38:56	16471/16471	---M-Z	200	added ('OK')	text/css	etag:W/%2265a70fbe-4057%22	https://mammothtoken.xyz/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min.css?ver=8.4.5	C:/My%20Web%20Sites/woooly/mammothtoken.xyz/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min94a4.css	(from https://www.mammothtoken.xyz/)
11:38:56	1354186/1354186	---M--	200	added ('OK')	image/png	etag:%2265a75cc2-14a9ca%22	https://mammothtoken.xyz/wp-content/uploads/2024/01/NO-BG-LOGO-2-1.png	C:/My%20Web%20Sites/woooly/mammothtoken.xyz/wp-content/uploads/2024/01/NO-BG-LOGO-2-1.png	(from https://www.mammothtoken.xyz/)
11:38:56	177/177	---M--	200	added ('OK')	text/css	etag:%2265b1c66f-b1%22	https://mammothtoken.xyz/wp-content/plugins/theme-masters-elementor/assets/css/library/parallax-bg.min.css?ver=3.6	C:/My%20Web%20Sites/woooly/mammothtoken.xyz/wp-content/plugins/theme-masters-elementor/assets/css/library/parallax-bg.min039c.css	(from https://www.mammothtoken.xyz/)
11:38:56	11200398/11200398	---M--	200	added ('OK')	image/gif	etag:%2265a765f4-aae78e%22	https://mammothtoken.xyz/wp-content/uploads/2024/01/Diseno-sin-titulo-5.gif	C:/My%20Web%20Sites/woooly/mammothtoken.xyz/wp-content/uploads/2024/01/Diseno-sin-titulo-5.gif	(from https://www.mammothtoken.xyz/)
11:38:57	124/124	---M--	200	added ('OK')	text/css	etag:%2265b1c66f-7c%22	https://mammothtoken.xyz/wp-content/plugins/theme-masters-elementor/assets/css/library/gradient-bg.min.css?ver=3.6	C:/My%20Web%20Sites/woooly/mammothtoken.xyz/wp-content/plugins/theme-masters-elementor/assets/css/library/gradient-bg.min039c.css	(from https://www.mammothtoken.xyz/)
11:38:57	509/509	---M-Z	200	added ('OK')	text/css	etag:W/%2265b1c66f-1fd%22	https://mammothtoken.xyz/wp-content/plugins/theme-masters-elementor/assets/css/frontend.min.css?ver=3.6	C:/My%20Web%20Sites/woooly/mammothtoken.xyz/wp-content/plugins/theme-masters-elementor/assets/css/frontend.min039c.css	(from https://www.mammothtoken.xyz/)
11:38:58	59344/59344	---M-Z	200	added ('OK')	text/css	etag:W/%2265a70fbe-e7d0%22	https://mammothtoken.xyz/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.18.3	C:/My%20Web%20Sites/woooly/mammothtoken.xyz/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.minf3b2.css	(from https://www.mammothtoken.xyz/)
11:38:58	26702/26702	---M-Z	200	added ('OK')	text/css	etag:W/%2265a70fbe-684e%22	https://mammothtoken.xyz/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min.css?ver=3.18.3	C:/My%20Web%20Sites/woooly/mammothtoken.xyz/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.minf3b2.css	(from https://www.mammothtoken.xyz/)
